centersX,centersY,radii,Var4
994.086472371682,204.318004791412,20.1021332593106,564.27492365137
429.940868309527,192.237984960884,14.3333361520263,551.502722267017
442.612391907851,198.697395882982,13.4382663754205,14.2229216324703
