centersX,centersY,radii,Var4
305.32347236037,351.575491237771,19.1191923152041,27.0548804522693
331.284062817706,359.192203086927,20.5343069944693,1472.18677301258
1777.16901508709,383.270806170381,18.8387213275623,1446.08543119882
