centersX,centersY,radii,Var4
806.338752224584,406.020510702557,19.6849665626945,384.668868856678
423.877390046302,364.869020957844,17.6165542197071,51.6091054499756
854.592443323251,424.325730195944,17.1907873855976,434.799445023552
