centersX,centersY,radii,Var4
434.350054657863,256.807176452152,15.9740810957877,15.262862175912
448.89077144099,261.446413160251,17.2873153131943,929.110748916243
1363.42756944282,264.66562876263,18.5578045336689,914.542463884826
